incident_id,probability,is_real_incident,last_order_end,after_order_start,gap_minutes,total_after_distance_km,max_jump_distance_km,mean_speed_kmh,median_speed_kmh,max_speed_kmh,bearing_changes,static_segments_ratio,radius_from_start_m,coordinate_stability_m,return_count,after_order_start_hour,after_track_duration_minutes,bearing_changes_ratio,full_stop_count,linearity
21398,0,0,0001-01-01T00:00:00,2025-03-08T18:27:07.886000,1064617587.1314334,466.712,48.248,365.95,58.81,1445.36,5,0.263,49498.21,19058.01,0,18,76.09,0.135,10,0.019
21397,0,0,0001-01-01T00:00:00,2025-03-08T17:56:33.375000,1064617556.55625,120.969,3.154,64.99,91.97,98.27,31,0.263,4421.85,1623.99,7,17,106.53,0.554,12,0.008
21396,0,0,0001-01-01T00:00:00,2025-03-08T19:02:31.639000,1064617622.5273167,233.469,48.431,328.67,0.0,1893.78,0,0.536,49083.78,20503.47,3,19,40.51,0.0,14,0.035
21394,0,0,0001-01-01T00:00:00,2025-03-08T18:25:23.344000,1064617585.3890667,7.361,3.541,5.65,0.04,104.98,9,0.921,3556.12,1517.72,27,18,76.33,0.243,35,0.001
21393,0,0,0001-01-01T00:00:00,2025-03-08T19:37:04.649000,1064617657.0774834,0.001,0.001,0.01,0.0,0.02,0,1.0,0.75,0.29,4,19,3.72,0.0,2,0.762
21392,0,0,0001-01-01T00:00:00,2025-03-08T19:33:17.529000,1064617653.29215,0.001,0.001,0.01,0.0,0.02,0,1.0,0.57,0.23,6,19,7.71,0.0,4,0.045
21391,55,0,0001-01-01T00:00:00,2025-03-08T19:33:41.537000,1064617653.6922834,0.388,0.272,7.36,4.61,23.3,1,0.286,377.03,169.4,2,19,6.92,0.143,2,0.969
21390,0,0,0001-01-01T00:00:00,2025-03-08T19:34:53.988000,1064617654.8998,0.001,0.0,0.04,0.0,0.3,4,1.0,0.35,0.13,8,19,5.03,0.5,2,0.156
21389,0,0,0001-01-01T00:00:00,2025-03-08T17:55:38.762000,1064617555.6460334,142.416,3.086,82.65,91.08,94.93,43,0.058,3127.88,1559.21,2,17,103.38,0.843,3,0.016
21388,0,0,0001-01-01T00:00:00,2025-03-08T19:20:09.068000,1064617640.1511333,21.665,3.054,82.43,86.45,197.74,6,0.1,3042.43,1415.39,0,19,18.45,0.667,1,0.071
21386,45,0,0001-01-01T00:00:00,2025-03-08T19:06:04.531000,1064617626.0755166,0.517,0.517,1.1,0.0,15.39,0,0.929,517.3,206.12,10,19,31.86,0.0,13,1.0
21385,0,0,0001-01-01T00:00:00,2025-03-08T18:40:33.277000,1064617600.5546167,72.336,3.19,76.09,91.46,97.9,20,0.138,3076.23,1556.68,1,18,57.12,0.714,4,0.026
21384,0,0,0001-01-01T00:00:00,2025-03-08T18:03:52.624000,1064617563.8770667,137.244,3.063,132.96,92.74,2445.48,28,0.038,2950.63,1525.4,0,18,93.67,0.549,1,0.007
21383,0,0,0001-01-01T00:00:00,2025-03-07T08:28:27.890000,1064615548.4648334,1266.421,18.942,33.25,0.04,583.13,160,0.773,19256.91,7668.69,560,8,2108.79,0.137,832,0.0
21381,0,0,0001-01-01T00:00:00,2025-03-08T19:20:58.857000,1064617640.98095,0.008,0.005,0.03,0.01,0.16,1,1.0,5.56,2.61,7,19,16.1,0.143,8,0.598
21380,0,0,0001-01-01T00:00:00,2025-03-08T19:32:57.123000,1064617652.95205,0.005,0.004,0.7,0.19,1.9,2,0.667,3.23,1.91,2,19,3.06,1.0,2,0.606
21378,70,0,0001-01-01T00:00:00,2025-03-08T17:39:52.550000,1064617539.8758334,1.115,0.409,1.1,0.2,28.67,14,0.871,406.62,74.83,56,17,116.27,0.23,53,0.039
21377,0,0,0001-01-01T00:00:00,2025-03-08T17:44:08.604000,1064617544.1434,145.593,3.047,80.14,91.94,295.08,41,0.148,3120.26,1554.07,2,17,111.32,0.683,6,0.013
21376,0,0,0001-01-01T00:00:00,2025-03-08T19:31:24.390000,1064617651.4065,34.607,33.871,517.71,517.71,1013.03,1,0.0,33870.87,15765.93,0,19,3.98,1.0,0,0.959
21374,45,0,0001-01-01T00:00:00,2025-03-08T19:30:03.079000,1064617650.0513167,33.628,33.308,156.01,0.0,965.99,0,0.667,33093.57,9918.39,5,19,5.03,0.0,1,0.984
21373,0,0,0001-01-01T00:00:00,2025-03-08T17:08:49.520000,1064617508.8253332,122.313,3.045,48.49,79.78,96.37,35,0.442,3136.38,1541.76,14,17,146.25,0.461,31,0.004
21371,0,0,0001-01-01T00:00:00,2025-03-08T18:28:03.018000,1064617588.0503,80.693,3.128,72.43,92.19,95.62,25,0.206,3133.28,1546.16,0,18,66.77,0.758,7,0.038
21370,0,0,0001-01-01T00:00:00,2025-03-08T19:13:15.953000,1064617633.2658833,26.059,3.033,66.81,91.01,96.1,8,0.25,3111.06,1556.66,0,19,21.51,0.727,2,0.118
21369,0,0,0001-01-01T00:00:00,2025-03-08T18:09:43.232000,1064617569.7205334,68.958,3.131,48.57,61.48,127.43,19,0.455,3232.98,1577.81,4,18,84.9,0.442,20,0.037
21368,0,0,0001-01-01T00:00:00,2025-03-08T19:14:44.873000,1064617634.7478833,28.481,3.036,120.47,91.83,393.72,9,0.077,3135.87,1458.71,2,19,19.77,0.75,0,0.003
21367,0,0,0001-01-01T00:00:00,2025-03-07T20:56:28.865000,1064616296.4810833,236.859,11.612,10.27,0.01,357.51,81,0.895,9577.73,5056.77,283,20,1357.92,0.113,628,0.04
21366,0,0,0001-01-01T00:00:00,2025-03-08T17:34:12.221000,1064617534.2036834,173.302,3.046,86.47,92.3,95.89,53,0.033,3126.15,1559.27,0,17,120.27,0.883,2,0.013
21364,0,0,0001-01-01T00:00:00,2025-03-08T17:49:33.015000,1064617549.5502499,140.792,3.058,82.75,91.33,367.05,39,0.107,3131.5,1553.31,3,17,104.9,0.709,4,0.021
21363,0,0,0001-01-01T00:00:00,2025-03-07T19:54:32.154000,1064616234.5359,352.035,36.678,1691.98,0.02,1252284.2,138,0.858,37616.03,7779.14,3,19,1419.77,0.184,633,0.014
21362,0,0,0001-01-01T00:00:00,2025-03-08T18:12:29.746000,1064617572.4957668,109.289,3.063,80.24,92.56,107.92,28,0.071,3124.94,1562.86,1,18,81.86,0.683,3,0.026
21361,0,0,0001-01-01T00:00:00,2025-03-08T18:01:05.018000,1064617561.0836333,137.981,3.1,83.72,92.54,114.59,28,0.078,3130.08,1551.07,2,18,93.21,0.56,1,0.003
21360,0,0,0001-01-01T00:00:00,2025-03-08T18:19:43.448000,1064617579.7241333,27.534,3.113,21.9,0.0,96.12,6,0.711,3088.64,1218.95,0,18,74.67,0.162,27,0.031
21359,0,0,0001-01-01T00:00:00,2025-03-08T11:25:28.885000,1064617165.4814167,13.866,10.536,1.72,0.01,328.07,40,0.988,13142.47,4612.68,206,11,488.81,0.157,246,0.948
21358,0,0,0001-01-01T00:00:00,2025-03-08T18:16:32.066000,1064617576.5344334,109.489,3.052,84.4,90.93,94.15,33,0.026,3129.69,1556.98,1,18,77.83,0.868,1,0.026
21357,0,0,0001-01-01T00:00:00,2025-03-08T18:17:14.344000,1064617577.2390667,108.496,3.053,137.84,92.16,1023.2,33,0.07,3131.58,1557.68,2,18,77.07,0.786,2,0.026
21356,0,0,0001-01-01T00:00:00,2025-03-08T19:01:50.145000,1064617621.83575,49.16,3.124,85.68,91.92,222.82,13,0.105,3123.76,1543.24,1,19,32.45,0.722,0,0.002
21355,75,0,0001-01-01T00:00:00,2025-03-08T19:02:26.023000,1064617622.4337167,16.704,3.222,32.22,0.0,101.24,1,0.625,2847.4,1412.98,1,19,31.71,0.067,10,0.17
21353,0,0,0001-01-01T00:00:00,2025-03-08T18:05:02.881000,1064617565.0480167,130.684,3.029,86.42,92.9,96.19,8,0.043,3130.24,1554.56,1,18,88.98,0.174,1,0.007
21352,0,0,0001-01-01T00:00:00,2025-03-08T18:42:45.111000,1064617602.75185,70.389,3.044,94.63,91.52,513.6,20,0.069,3120.41,1523.75,2,18,51.37,0.714,1,0.024
21351,0,0,0001-01-01T00:00:00,2025-03-08T17:46:39.846000,1064617546.6641,158.017,3.023,84.74,92.64,97.24,4,0.052,3126.0,1554.99,3,17,107.37,0.07,1,0.007
21350,0,0,0001-01-01T00:00:00,2025-03-08T18:03:27.029000,1064617563.4504833,133.509,3.084,88.52,92.8,110.53,12,0.021,3126.33,1558.72,2,18,90.6,0.261,1,0.017
21349,0,0,0001-01-01T00:00:00,2025-03-08T18:30:19.061000,1064617590.3176833,83.234,3.081,75.77,90.85,94.9,24,0.121,3155.46,1562.94,0,18,63.83,0.75,3,0.018
21348,0,0,0001-01-01T00:00:00,2025-03-08T18:00:59.175000,1064617560.98625,122.184,3.067,78.88,92.15,94.99,39,0.106,3145.38,1562.46,1,18,93.04,0.848,5,0.019
21347,0,0,0001-01-01T00:00:00,2025-03-08T19:01:07.660000,1064617621.1276667,45.66,3.04,82.03,92.04,95.3,13,0.059,3130.44,1550.64,0,19,32.9,0.812,1,0.03
21346,0,0,0001-01-01T00:00:00,2025-03-08T18:34:58.437000,1064617594.9739499,87.539,3.053,235.95,92.43,5121.78,26,0.061,3131.64,1557.41,1,18,59.07,0.812,0,0.036
21345,0,0,0001-01-01T00:00:00,2025-03-08T19:16:34.491000,1064617636.57485,25.312,3.024,159.78,92.81,617.1,3,0.083,3144.66,1500.93,1,19,17.35,0.273,0,0.124
21344,0,0,0001-01-01T00:00:00,2025-03-08T18:46:37.016000,1064617606.6169333,64.402,3.081,112.68,91.38,945.05,19,0.074,3125.3,1505.25,2,18,47.39,0.731,1,0.012
21343,0,0,0001-01-01T00:00:00,2025-03-08T17:07:07.516000,1064617507.1252667,169.586,3.064,69.27,92.54,96.16,49,0.2,3137.87,1553.7,1,17,146.82,0.662,15,0.017
21342,0,0,0001-01-01T00:00:00,2025-03-08T18:19:20.356000,1064617579.3392667,94.107,3.126,89.62,91.9,626.83,26,0.154,3126.33,1552.29,0,18,74.62,0.684,6,0.018
21341,0,0,0001-01-01T00:00:00,2025-03-08T14:38:56.147000,1064617358.9357834,163.266,11.102,55.17,0.02,2801.56,30,0.675,11157.08,4964.2,117,14,295.52,0.11,116,0.066
21340,0,0,0001-01-01T00:00:00,2025-03-08T18:41:03.676000,1064617601.0612667,75.695,3.032,99.47,92.52,499.27,20,0.097,3116.08,1525.6,1,18,52.81,0.667,1,0.023
21339,0,0,0001-01-01T00:00:00,2025-03-08T18:45:51.186000,1064617605.8531,69.513,3.063,86.12,90.29,93.63,20,0.0,3126.03,1549.87,0,18,48.16,0.833,0,0.02
21338,0,0,0001-01-01T00:00:00,2025-03-08T14:48:59.321000,1064617368.9886833,230.444,11.462,46.62,45.87,353.5,81,0.49,12212.8,5440.76,67,14,284.88,0.547,67,0.039
21337,0,0,0001-01-01T00:00:00,2025-03-08T13:11:27.800000,1064617271.4633334,61.107,8.998,40.41,0.02,2381.9,42,0.79,11790.12,4871.71,147,13,382.42,0.14,181,0.157
21336,0,0,0001-01-01T00:00:00,2025-03-08T18:57:38.371000,1064617617.6395167,48.925,3.043,81.61,92.15,94.04,14,0.056,3111.55,1556.92,1,18,36.15,0.824,1,0.02
21335,0,0,0001-01-01T00:00:00,2025-03-08T18:48:04.512000,1064617608.0752,58.357,3.075,70.59,89.85,94.86,15,0.154,3142.68,1549.25,2,18,45.71,0.6,2,0.008
21334,0,0,0001-01-01T00:00:00,2025-03-08T18:31:30.803000,1064617591.5133834,78.456,3.025,75.69,92.09,96.27,7,0.094,3120.91,1555.48,0,18,62.19,0.226,3,0.039
21333,0,0,0001-01-01T00:00:00,2025-03-08T18:41:01.568000,1064617601.0261333,64.235,3.057,84.69,90.72,282.22,19,0.103,3118.97,1526.82,2,18,52.73,0.679,3,0.049
21332,0,0,0001-01-01T00:00:00,2025-03-08T17:20:04.484000,1064617520.0747334,197.357,3.083,90.38,81.18,255.31,5,0.076,3149.64,1562.95,2,17,134.21,0.055,6,0.013
21331,0,0,0001-01-01T00:00:00,2025-03-08T18:03:16.895000,1064617563.2815833,119.905,3.085,79.93,91.12,111.26,34,0.109,3105.82,1555.36,3,18,90.44,0.756,5,0.021
21329,0,0,0001-01-01T00:00:00,2025-03-08T19:03:57.340000,1064617623.9556667,28.363,11.839,37.7,0.0,365.07,3,0.696,13737.34,5377.33,5,19,29.92,0.136,9,0.0
21328,0,0,0001-01-01T00:00:00,2025-03-08T18:55:46.673000,1064617615.7778833,47.258,3.057,82.29,90.52,230.64,12,0.1,3120.93,1551.39,0,18,37.89,0.632,2,0.066
21327,65,0,0001-01-01T00:00:00,2025-03-08T19:27:39.148000,1064617647.6524667,7.779,3.037,78.35,83.5,92.92,1,0.0,3037.44,1508.72,0,19,5.95,0.5,0,0.304
21326,0,0,0001-01-01T00:00:00,2025-03-08T17:14:42.363000,1064617514.70605,124.799,3.097,53.13,83.58,96.37,34,0.38,3349.32,1582.18,13,17,138.93,0.486,26,0.006
21325,0,0,0001-01-01T00:00:00,2025-03-07T19:49:14.042000,1064616229.2340333,287.72,9.842,12.06,0.01,305.99,158,0.859,9522.07,5032.62,4,19,1424.29,0.217,622,0.026
21324,0,0,0001-01-01T00:00:00,2025-03-08T19:19:52.752000,1064617639.8792,17.165,3.033,84.38,93.24,147.92,1,0.125,3029.09,1490.21,0,19,13.58,0.143,1,0.145
21323,60,0,0001-01-01T00:00:00,2025-03-08T19:26:39.687000,1064617646.6614499,7.003,3.026,57.66,59.2,136.08,0,0.4,3072.67,1426.16,0,19,6.79,0.0,1,0.195
21322,0,0,0001-01-01T00:00:00,2025-03-08T18:54:53.150000,1064617614.8858334,49.806,3.052,145.52,92.01,830.51,14,0.08,3128.3,1483.27,0,18,38.65,0.583,2,0.051
21321,0,0,0001-01-01T00:00:00,2025-03-08T17:59:50.541000,1064617559.84235,117.596,3.042,70.93,92.33,97.4,38,0.176,3181.2,1560.3,4,17,93.68,0.745,6,0.026
21320,0,0,0001-01-01T00:00:00,2025-03-08T19:18:23.679000,1064617638.39465,20.15,3.038,353.27,92.47,1699.12,5,0.091,3126.86,1557.37,1,19,15.14,0.5,1,0.155
21319,0,0,0001-01-01T00:00:00,2025-03-08T18:05:07.764000,1064617565.1294,124.278,3.036,127.53,92.45,2166.29,37,0.062,3126.64,1551.22,2,18,88.39,0.787,2,0.007
21318,0,0,0001-01-01T00:00:00,2025-03-08T18:41:49.318000,1064617601.8219666,76.552,3.071,85.63,91.7,96.71,23,0.037,3129.32,1552.7,0,18,51.73,0.885,0,0.009
21317,0,0,0001-01-01T00:00:00,2025-03-08T17:37:37.706000,1064617537.6284333,89.355,11.82,46.14,0.0,343.77,16,0.526,19142.62,6643.67,14,17,115.98,0.286,30,0.132
21316,0,0,0001-01-01T00:00:00,2025-03-08T18:03:20.675000,1064617563.3445834,127.884,3.166,85.56,91.7,120.44,37,0.043,3138.89,1547.49,1,18,90.2,0.822,2,0.015
21315,0,0,0001-01-01T00:00:00,2025-03-08T18:02:21.076000,1064617562.3512666,130.23,3.102,529.77,91.87,21508.87,39,0.062,3187.12,1555.0,2,18,91.09,0.812,2,0.024
21314,0,0,0001-01-01T00:00:00,2025-03-08T17:54:39.462000,1064617554.6577,149.981,3.063,91.98,77.07,134.23,3,0.061,3125.62,1554.32,5,17,99.2,0.046,4,0.001
21313,0,0,0001-01-01T00:00:00,2025-03-08T18:19:51.390000,1064617579.8565,67.633,12.97,53.7,0.0,975.59,14,0.556,13048.36,5852.64,15,18,73.73,0.264,14,0.148
21312,0,0,0001-01-01T00:00:00,2025-03-08T17:56:33.375000,1064617556.55625,113.324,3.154,66.76,92.09,98.27,30,0.25,4421.85,1636.58,7,17,96.71,0.588,10,0.018
21311,0,0,0001-01-01T00:00:00,2025-03-08T17:25:42.555000,1064617525.70925,176.985,3.026,82.12,92.37,237.19,39,0.1,3146.56,1553.58,2,17,127.53,0.565,4,0.015
21310,0,0,0001-01-01T00:00:00,2025-03-08T16:08:25.019000,1064617448.4169832,217.994,9.868,58.86,91.08,392.42,66,0.374,12946.64,5493.64,37,16,204.78,0.579,33,0.056
21309,0,0,0001-01-01T00:00:00,2025-03-08T18:46:39.262000,1064617606.6543667,67.558,3.035,1674.68,91.74,43136.68,20,0.111,3121.43,1555.05,1,18,46.61,0.769,1,0.046
21308,0,0,0001-01-01T00:00:00,2025-03-08T18:05:02.849000,1064617565.0474833,112.795,3.159,58.79,90.77,97.25,25,0.322,3176.91,1559.58,16,18,88.08,0.431,6,0.013
21307,0,0,0001-01-01T00:00:00,2025-03-08T18:47:03.681000,1064617607.06135,205.739,40.833,258.44,0.0,1233.24,2,0.708,48089.35,19428.63,3,18,46.2,0.087,16,0.167
21306,0,0,0001-01-01T00:00:00,2025-03-08T18:34:53.423000,1064617594.8903832,85.167,3.026,93.86,93.02,281.63,0,0.032,3143.26,1559.28,1,18,58.18,0.0,1,0.037
21305,0,0,0001-01-01T00:00:00,2025-03-07T20:35:36.419000,1064616275.6069833,223.92,12.369,9.69,0.01,366.91,149,0.888,12100.23,5564.99,0,20,1377.51,0.211,621,0.026
21304,0,0,0001-01-01T00:00:00,2025-03-08T17:55:38.762000,1064617555.6460334,139.363,3.086,85.81,91.08,94.93,42,0.02,3127.88,1560.27,2,17,97.46,0.875,1,0.011
21303,65,0,0001-01-01T00:00:00,2025-03-08T19:27:11.803000,1064617647.1967167,7.817,3.011,80.29,87.46,94.0,1,0.0,3011.12,1510.09,0,19,5.84,0.5,0,0.281
21302,0,0,0001-01-01T00:00:00,2025-03-08T18:35:03.687000,1064617595.0614499,77.883,3.206,80.97,90.34,172.55,22,0.097,3071.81,1587.78,1,18,58.05,0.733,2,0.031
21301,0,0,0001-01-01T00:00:00,2025-03-08T18:38:31.555000,1064617598.5259167,77.673,3.03,86.28,93.32,102.51,4,0.034,3122.46,1558.48,1,18,54.4,0.143,1,0.037
21300,0,0,0001-01-01T00:00:00,2025-03-08T17:39:22.501000,1064617539.3750167,164.819,3.085,85.29,81.71,125.91,1,0.117,3133.42,1564.24,1,17,114.16,0.013,8,0.016
21298,0,0,0001-01-01T00:00:00,2025-03-08T18:39:32.357000,1064617599.5392834,80.51,3.127,233.19,92.31,4114.38,24,0.0,3133.24,1558.55,1,18,53.23,0.889,0,0.039
21297,0,0,0001-01-01T00:00:00,2025-03-07T19:18:41.613000,1064616198.69355,315.94,12.978,12.34,0.02,396.5,139,0.862,10823.19,6216.57,2,19,1454.0,0.175,647,0.015
21296,0,0,0001-01-01T00:00:00,2025-03-08T18:00:39.671000,1064617560.6611832,144.947,3.045,93.68,83.29,126.76,4,0.079,3123.7,1556.78,1,18,92.55,0.065,5,0.016
21295,0,0,0001-01-01T00:00:00,2025-03-08T18:28:09.291000,1064617588.15485,91.105,3.033,92.07,92.59,522.22,28,0.111,3123.44,1556.33,1,18,64.53,0.8,2,0.032
21293,0,0,0001-01-01T00:00:00,2025-03-08T19:25:36.348000,1064617645.6058,0.003,0.001,0.12,0.01,0.48,2,1.0,0.73,0.29,8,19,6.92,0.25,4,0.041
21292,0,0,0001-01-01T00:00:00,2025-03-08T17:04:25.158000,1064617504.4193,932.198,48.216,403.84,34.59,3384.29,6,0.276,41530.23,19443.87,1,17,147.68,0.08,20,0.022
21291,70,1,0001-01-01T00:00:00,2025-03-08T15:02:11.476000,1064617382.1912667,9.647,0.416,7.71,0.04,73.62,35,0.652,4185.29,1652.04,45,15,269.82,0.14,117,0.233
21290,0,0,0001-01-01T00:00:00,2025-03-08T19:09:39.919000,1064617629.6653167,140.302,49.817,385.11,57.28,1481.88,1,0.0,40928.64,18816.0,1,19,21.99,0.1,0,0.149
21289,0,0,0001-01-01T00:00:00,2025-03-08T18:31:18.546000,1064617591.3090999,368.025,47.613,361.74,41.46,1454.29,8,0.097,40800.86,18828.02,3,18,60.01,0.267,3,0.056
21288,65,0,0001-01-01T00:00:00,2025-03-08T19:19:06.989000,1064617639.1164833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,8,19,11.62,0.0,6,0
21287,0,0,0001-01-01T00:00:00,2025-03-08T18:14:30.655000,1064617574.5109166,482.738,48.597,380.0,19.38,1938.78,2,0.294,41253.62,19782.89,7,18,76.49,0.04,15,0.043
21286,0,0,0001-01-01T00:00:00,2025-03-07T19:01:49.504000,1064616181.8250667,2861.341,55.304,105.13,0.0,1717.01,29,0.571,56224.61,16042.78,3,19,1468.34,0.035,381,0.019
21285,0,0,0001-01-01T00:00:00,2025-03-07T18:35:47.983000,1064616155.7997167,1968.657,66.502,73.79,0.0,2000.04,21,0.626,50501.87,10691.3,13,18,1494.35,0.026,458,0.026
21284,0,0,0001-01-01T00:00:00,2025-03-08T18:07:50.697000,1064617567.84495,225.042,64.332,180.87,123.24,1964.59,0,0.146,65499.96,19004.4,0,18,82.19,0.0,3,0.291
21283,0,0,0001-01-01T00:00:00,2025-03-08T19:23:01.125000,1064617643.01875,0.003,0.001,0.01,0.0,0.04,1,1.0,1.26,0.38,8,19,6.72,0.125,3,0.068
21281,0,0,0001-01-01T00:00:00,2025-03-08T19:14:06.090000,1064617634.1014999,16.984,3.034,58.48,90.19,94.29,6,0.333,3118.75,1484.83,0,19,15.63,0.75,2,0.156
21280,0,0,0001-01-01T00:00:00,2025-03-08T17:06:37.106000,1064617506.6184334,732.524,66.189,228.08,81.28,2666.23,4,0.373,66198.41,20265.59,7,17,142.57,0.032,16,0.001
21279,0,0,0001-01-01T00:00:00,2025-03-08T18:19:45.995000,1064617579.7665833,44.326,3.078,38.98,0.0,109.79,5,0.528,3126.4,1356.71,0,18,69.33,0.143,19,0.062
21278,0,0,0001-01-01T00:00:00,2025-03-07T19:03:36.307000,1064616183.6051166,3420.622,72.868,123.07,0.0,2171.16,54,0.606,56764.03,19276.52,0,19,1465.54,0.063,439,0.011
21277,0,0,0001-01-01T00:00:00,2025-03-08T18:26:04.922000,1064617586.0820333,91.43,11.629,91.19,92.52,352.62,17,0.091,13778.44,4136.77,1,18,62.64,0.531,3,0.056
21276,70,1,0001-01-01T00:00:00,2025-03-08T16:11:25.371000,1064617451.42285,2.025,0.287,0.63,0.08,8.42,21,0.9,888.64,215.28,80,16,197.29,0.212,89,0.176
21275,0,0,0001-01-01T00:00:00,2025-03-07T19:44:02.223000,1064616224.03705,1683.376,66.201,68.78,0.0,1949.51,27,0.582,61305.77,9437.16,0,19,1424.23,0.037,404,0.002
21274,0,0,0001-01-01T00:00:00,2025-03-08T19:20:16.124000,1064617640.2687334,0.113,0.071,0.43,0.2,2.16,0,0.889,101.11,35.93,7,19,7.73,0.0,3,0.895
21273,0,0,0001-01-01T00:00:00,2025-03-08T19:21:09.124000,1064617641.1520667,0.057,0.021,23.83,2.85,249.72,3,0.417,21.24,9.89,11,19,6.5,0.273,3,0.33
21272,0,0,0001-01-01T00:00:00,2025-03-08T19:09:13.145000,1064617629.2190833,41.801,6.901,124.76,141.01,210.06,0,0.1,18291.2,9000.02,0,19,18.22,0.0,0,0.322
21271,0,0,0001-01-01T00:00:00,2025-03-08T18:30:19.061000,1064617590.3176833,353.667,48.349,358.45,56.95,1465.06,4,0.172,49612.35,19240.97,0,18,56.96,0.143,4,0.028
21270,0,0,0001-01-01T00:00:00,2025-03-08T19:19:00.055000,1064617639.0009167,0.044,0.043,1.77,0.01,10.59,0,0.833,42.94,14.9,5,19,8.01,0.0,4,0.958
21269,0,0,0001-01-01T00:00:00,2025-03-08T17:51:04.989000,1064617551.08315,554.037,50.83,311.21,58.23,1604.22,18,0.089,49382.7,18970.4,0,17,95.76,0.327,3,0.017
21268,0,0,0001-01-01T00:00:00,2025-03-08T16:58:38.441000,1064617498.6406834,865.352,48.536,325.74,16.43,1470.01,9,0.287,50142.59,18534.98,3,16,147.71,0.114,18,0.012
21267,0,0,0001-01-01T00:00:00,2025-03-08T19:26:39.687000,1064617646.6614499,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,19,0.11,0,0,0
21266,0,0,0001-01-01T00:00:00,2025-03-08T18:57:12.143000,1064617617.2023833,20.833,2.956,161.1,44.61,1571.83,5,0.474,3113.63,1559.92,1,18,28.31,0.263,7,0.149
21265,0,0,0001-01-01T00:00:00,2025-03-08T18:00:52.553000,1064617560.8758833,102.253,3.066,73.03,92.48,98.64,28,0.14,3149.18,1563.66,1,18,84.31,0.667,6,0.03
21264,0,0,0001-01-01T00:00:00,2025-03-08T17:19:10.798000,1064617519.1799666,182.738,11.096,237.43,0.0,9968.47,2,0.535,19255.75,8769.42,0,17,126.09,0.023,32,0.062
21263,0,0,0001-01-01T00:00:00,2025-03-08T18:19:51.390000,1064617579.8565,64.911,12.97,56.46,0.0,975.59,14,0.54,13048.36,5950.8,15,18,65.31,0.286,11,0.195
21262,0,0,0001-01-01T00:00:00,2025-03-08T19:18:13.153000,1064617638.2192167,0.003,0.001,0.93,0.08,3.96,3,0.778,1.21,0.41,8,19,6.58,0.375,3,0.393
21261,0,0,0001-01-01T00:00:00,2025-03-08T18:27:07.886000,1064617587.1314334,344.553,47.988,366.55,53.03,1429.0,5,0.214,49480.23,18973.02,0,18,56.09,0.185,6,0.006
21259,70,0,0001-01-01T00:00:00,2025-03-08T15:41:03.613000,1064617421.0602167,2.297,1.071,0.6,0.0,32.06,12,0.956,1179.31,200.05,81,15,221.15,0.106,106,0.513
21258,0,0,0001-01-01T00:00:00,2025-03-08T19:15:02.863000,1064617635.0477166,0.0,0.0,0.0,0.0,0.01,2,1.0,0.22,0.1,4,19,6.99,0.5,4,1.0
21257,60,0,0001-01-01T00:00:00,2025-03-08T18:25:23.344000,1064617585.3890667,3.862,3.541,3.91,0.07,100.22,8,0.929,3556.12,1063.44,24,18,56.21,0.296,26,0.902
21256,0,0,0001-01-01T00:00:00,2025-03-08T18:43:22.097000,1064617603.3682834,288.28,50.161,455.42,58.75,1543.04,2,0.0,50460.57,21082.45,1,18,38.1,0.111,0,0.172
21255,0,0,0001-01-01T00:00:00,2025-03-08T16:42:52.599000,1064617482.87665,369.237,25.439,123.17,141.91,792.73,2,0.196,29415.07,10076.12,4,16,158.42,0.022,6,0.057
21254,0,0,0001-01-01T00:00:00,2025-03-08T17:59:35.121000,1064617559.58535,191.991,7.002,234.17,139.49,3071.95,0,0.338,18314.43,8943.92,1,17,81.16,0.0,0,0.087
21253,0,0,0001-01-01T00:00:00,2025-03-08T19:06:10.307000,1064617626.1717833,0.148,0.147,0.64,0.0,4.43,0,0.857,147.11,71.04,3,19,14.1,0.0,6,0.991
21252,0,0,0001-01-01T00:00:00,2025-03-08T18:18:18.892000,1064617578.3148667,59.121,3.06,99.24,86.74,1491.62,20,0.324,3125.75,1482.51,1,18,61.84,0.606,10,0.05
21251,45,0,0001-01-01T00:00:00,2025-03-07T18:32:20.689000,1064616152.3448167,0.908,0.387,0.04,0.0,11.61,18,0.996,603.31,56.59,781,18,1487.12,0.023,787,0.662
21250,0,0,0001-01-01T00:00:00,2025-03-08T18:31:35.298000,1064617591.5883,65.196,3.13,80.44,90.87,127.91,17,0.12,3129.96,1562.86,1,18,47.37,0.708,2,0.021
21249,0,0,0001-01-01T00:00:00,2025-03-08T10:53:45.125000,1064617133.7520833,114.665,17.97,13.02,0.03,557.7,64,0.936,18051.57,3669.38,249,10,504.99,0.241,236,0.155
21248,0,0,0001-01-01T00:00:00,2025-03-08T17:09:30.695000,1064617509.5115833,116.556,14.07,52.75,57.89,410.28,27,0.439,15614.53,5874.32,17,17,128.88,0.415,27,0.094
21247,0,0,0001-01-01T00:00:00,2025-03-08T18:31:30.803000,1064617591.5133834,58.178,3.025,74.89,92.2,96.27,4,0.125,3120.91,1550.88,0,18,46.62,0.174,3,0.054
21246,0,0,0001-01-01T00:00:00,2025-03-08T18:38:02.077000,1064617598.0346167,53.267,3.057,76.7,80.4,124.46,1,0.214,3141.28,1506.89,1,18,40.57,0.037,5,0.003
